date,home_team,away_team,home_xg,away_xg
2015-11-08,Frosinone,Genoa,1.26946,1.78652
2015-11-08,Palermo,Chievo,0.862642,1.21475
2015-11-08,Sassuolo,Carpi,1.37733,0.271335
2015-11-08,Torino,Inter,1.34479,0.889238
2015-11-08,Roma,Lazio,2.02818,1.36156
2015-11-21,Bologna,Roma,1.55674,2.43427
2015-11-21,Juventus,AC Milan,1.00993,0.579847
2015-11-22,Verona,Napoli,0.169838,2.39349
2015-11-22,Lazio,Palermo,1.52326,0.648783
2015-11-22,Udinese,Sampdoria,0.710226,0.432258
2015-11-22,Carpi,Chievo,0.949266,0.535478
2015-11-22,Fiorentina,Empoli,1.62042,0.640222
2015-11-22,Genoa,Sassuolo,0.93114,1.06319
2015-11-22,Atalanta,Torino,0.896778,1.55139
2015-11-22,Inter,Frosinone,3.15518,0.473179
2015-11-28,AC Milan,Sampdoria,3.69609,1.14859
2015-11-28,Torino,Bologna,1.32824,0.095766
2015-11-29,Roma,Atalanta,0.900985,1.34272
2015-11-29,Frosinone,Verona,2.46758,0.811855
2015-11-29,Genoa,Carpi,0.666263,2.06166
2015-11-29,Chievo,Udinese,1.91846,1.83753
2015-11-29,Empoli,Lazio,0.283493,0.923335
2015-11-29,Palermo,Juventus,0.458932,1.60298
2015-11-30,Sassuolo,Fiorentina,0.85517,1.54801
2015-12-01,Napoli,Inter,0.669598,0.515146
2015-12-04,Lazio,Juventus,0.394844,0.336716
2015-12-05,Torino,Roma,1.64485,0.237957
2015-12-05,Inter,Genoa,1.02596,0.0962433
2015-12-06,Sampdoria,Sassuolo,0.631223,2.65301
2015-12-06,Carpi,AC Milan,0.413865,0.859272
2015-12-06,Verona,Empoli,1.40759,0.644992
2015-12-06,Atalanta,Palermo,1.51762,0.845303
2015-12-06,Fiorentina,Udinese,2.02848,0.925195
2015-12-06,Bologna,Napoli,1.61912,1.51699
2015-12-06,Frosinone,Chievo,1.23162,1.2951
2015-12-12,Genoa,Bologna,2.2972,0.889109
2015-12-12,Palermo,Frosinone,2.74774,1.49153
2015-12-12,Udinese,Inter,1.56304,1.76294
2015-12-13,Juventus,Fiorentina,1.68301,0.886683
2015-12-13,Napoli,Roma,1.42523,0.230838
2015-12-13,Empoli,Carpi,1.76158,1.39607
2015-12-13,Chievo,Atalanta,1.55883,0.108307
2015-12-13,AC Milan,Verona,1.44621,1.06932
2015-12-14,Lazio,Sampdoria,0.821242,0.420474
2015-12-19,Bologna,Empoli,1.25861,1.9478
2015-12-20,Inter,Lazio,0.52033,1.39821
2015-12-20,Frosinone,AC Milan,1.03341,3.94009
2015-12-20,Torino,Udinese,0.50199,1.52143
2015-12-20,Sampdoria,Palermo,1.59365,0.647545
2015-12-20,Carpi,Juventus,1.00082,1.66604
2015-12-20,Verona,Sassuolo,1.16023,1.49577
2015-12-20,Atalanta,Napoli,0.799558,3.81906
2015-12-20,Fiorentina,Chievo,1.00227,0.228348
2015-12-20,Roma,Genoa,2.12232,0.888835
2016-01-05,Genoa,Sampdoria,2.02544,1.17866
2016-01-06,Napoli,Torino,1.36081,1.05846
